timestamp,open,high,low,close,volume
2021-01-01 00:00:00+00:00,20004.17,20004.27,20000.67,20001.59,153.5966
2021-01-01 01:00:00+00:00,19999.05,20172.25,19989.96,20127.34,132.3516
2021-01-01 02:00:00+00:00,20121.72,20239.82,20121.72,20217.66,100.6536
2021-01-01 03:00:00+00:00,20215.4,20306.29,20215.4,20306.29,180.759
2021-01-01 04:00:00+00:00,20308.43,20549.0,20308.43,20502.83,120.8944
2021-01-01 05:00:00+00:00,20496.55,20496.55,20360.53,20360.53,102.8073
2021-01-01 06:00:00+00:00,20361.71,20378.99,20278.91,20288.09,61.3449
2021-01-01 07:00:00+00:00,20275.22,20275.22,20133.66,20133.66,112.5037
2021-01-01 08:00:00+00:00,20128.16,20128.16,20120.81,20123.32,63.4898
2021-01-01 09:00:00+00:00,20124.62,20245.69,20124.62,20244.2,262.6773
2021-01-01 10:00:00+00:00,20239.57,20245.2,20236.51,20244.01,112.7407
2021-01-01 11:00:00+00:00,20247.71,20317.39,20232.54,20305.52,89.6178
2021-01-01 12:00:00+00:00,20293.58,20293.58,20078.61,20081.2,153.2435
2021-01-01 13:00:00+00:00,20088.1,20101.91,20084.64,20100.97,210.8465
2021-01-01 14:00:00+00:00,20104.14,20105.43,19986.16,19996.52,55.0389
2021-01-01 15:00:00+00:00,19991.86,20208.65,19939.3,20208.65,97.9853
2021-01-01 16:00:00+00:00,20202.72,20359.52,20181.07,20316.67,156.2352
2021-01-01 17:00:00+00:00,20321.53,20437.9,20321.53,20432.78,149.4642
2021-01-01 18:00:00+00:00,20424.35,20431.68,20423.02,20428.28,109.7017
2021-01-01 19:00:00+00:00,20423.98,20504.43,20407.9,20504.43,54.3223
2021-01-01 20:00:00+00:00,20501.77,20586.32,20493.86,20586.32,108.2547
2021-01-01 21:00:00+00:00,20598.59,20602.08,20541.91,20547.16,110.3629
2021-01-01 22:00:00+00:00,20540.78,20555.41,20481.29,20489.65,375.9308
2021-01-01 23:00:00+00:00,20495.29,20495.29,20478.28,20478.28,130.2772
2021-01-02 00:00:00+00:00,20471.39,20471.39,20404.26,20408.0,79.2739
2021-01-02 01:00:00+00:00,20408.36,20434.93,20332.13,20339.28,107.1394
2021-01-02 02:00:00+00:00,20348.59,20348.59,20298.61,20307.87,155.0144
2021-01-02 03:00:00+00:00,20302.73,20302.73,20217.82,20223.55,49.9905
2021-01-02 04:00:00+00:00,20224.58,20327.96,20224.58,20317.26,248.7033
2021-01-02 05:00:00+00:00,20319.47,20319.47,20130.0,20130.0,302.5173
2021-01-02 06:00:00+00:00,20122.71,20230.48,20122.71,20230.08,215.5284
2021-01-02 07:00:00+00:00,20227.58,20231.22,20148.17,20158.26,127.2396
2021-01-02 08:00:00+00:00,20163.55,20167.95,20089.64,20096.1,81.7536
2021-01-02 09:00:00+00:00,20102.21,20115.0,19939.59,19939.59,123.2135
2021-01-02 10:00:00+00:00,19933.9,19933.9,19924.57,19925.08,149.9782
2021-01-02 11:00:00+00:00,19933.11,19945.0,19896.76,19898.49,98.9785
2021-01-02 12:00:00+00:00,19894.95,19923.73,19894.95,19923.27,153.261
2021-01-02 13:00:00+00:00,19930.12,19946.72,19856.96,19863.26,80.8405
2021-01-02 14:00:00+00:00,19860.57,19880.17,19859.76,19876.58,85.1245
2021-01-02 15:00:00+00:00,19871.04,20092.67,19871.04,20092.67,290.2043
2021-01-02 16:00:00+00:00,20101.45,20146.29,20097.83,20143.44,156.4779
2021-01-02 17:00:00+00:00,20142.98,20160.66,20067.25,20078.05,48.5236
2021-01-02 18:00:00+00:00,20078.02,20196.69,20054.5,20193.23,115.13
2021-01-02 19:00:00+00:00,20196.63,20200.27,20176.28,20180.37,68.0264
2021-01-02 20:00:00+00:00,20185.29,20253.34,20152.98,20253.34,71.6027
2021-01-02 21:00:00+00:00,20249.45,20354.85,20243.13,20328.84,170.368
2021-01-02 22:00:00+00:00,20324.6,20340.95,20276.72,20284.6,64.8142
2021-01-02 23:00:00+00:00,20283.83,20300.95,20058.21,20058.21,287.9431
2021-01-03 00:00:00+00:00,20060.76,20070.39,20014.69,20019.67,85.577
2021-01-03 01:00:00+00:00,20023.71,20087.06,20005.58,20087.06,85.9619
2021-01-03 02:00:00+00:00,20085.09,20087.31,20042.5,20044.64,105.9628
2021-01-03 03:00:00+00:00,20040.76,20100.85,20037.41,20098.82,142.7859
2021-01-03 04:00:00+00:00,20106.27,20226.53,20105.69,20217.26,130.0797
2021-01-03 05:00:00+00:00,20212.85,20216.68,20151.91,20155.14,108.0361
2021-01-03 06:00:00+00:00,20161.21,20313.03,20161.21,20303.94,96.5057
2021-01-03 07:00:00+00:00,20301.37,20500.85,20289.8,20500.82,79.7278
2021-01-03 08:00:00+00:00,20501.53,20647.71,20479.47,20633.7,118.5117
2021-01-03 09:00:00+00:00,20641.35,20777.98,20616.18,20777.98,168.6181
2021-01-03 10:00:00+00:00,20791.89,20917.32,20780.31,20914.84,105.3407
2021-01-03 11:00:00+00:00,20915.77,21196.31,20901.84,21196.31,159.0525
2021-01-03 12:00:00+00:00,21192.21,21222.01,21183.29,21222.01,60.5602
2021-01-03 13:00:00+00:00,21215.34,21225.03,21215.34,21224.81,147.2559
2021-01-03 14:00:00+00:00,21217.53,21326.43,21211.76,21302.72,83.1845
2021-01-03 15:00:00+00:00,21313.6,21366.71,21177.71,21191.87,93.5071
2021-01-03 16:00:00+00:00,21197.28,21197.28,20959.37,21001.84,88.3909
2021-01-03 17:00:00+00:00,21005.97,21029.84,20884.67,20895.77,177.4388
2021-01-03 18:00:00+00:00,20894.3,20944.08,20894.3,20944.08,131.3366
2021-01-03 19:00:00+00:00,20950.09,21006.47,20942.84,21004.9,230.8608
2021-01-03 20:00:00+00:00,21008.6,21016.66,20781.04,20818.61,235.9905
2021-01-03 21:00:00+00:00,20825.45,20839.79,20567.96,20591.92,121.8629
2021-01-03 22:00:00+00:00,20589.28,20590.82,20550.89,20556.16,87.6958
2021-01-03 23:00:00+00:00,20559.99,20567.91,20525.22,20535.92,78.4224
2021-01-04 00:00:00+00:00,20542.38,20542.38,20532.44,20532.44,125.3858
2021-01-04 01:00:00+00:00,20530.9,20632.11,20530.9,20616.07,111.5248
2021-01-04 02:00:00+00:00,20617.49,20767.97,20572.69,20767.97,239.1366
2021-01-04 03:00:00+00:00,20760.1,20812.26,20760.1,20798.65,133.1193
2021-01-04 04:00:00+00:00,20805.17,20887.08,20798.56,20876.17,140.03
2021-01-04 05:00:00+00:00,20876.9,20898.15,20737.51,20744.73,90.0609
2021-01-04 06:00:00+00:00,20745.24,20763.54,20604.3,20604.3,70.8075
2021-01-04 07:00:00+00:00,20596.74,20647.43,20594.55,20635.39,93.3454
